avg_reward,avg_episode,avg_step,avg_time,flops_per_step,flops_per_episode,total_flops,reward_per_flops
-289.838,-1,-1,-1,9728,-9728,9728,-0.03

Episode,Score,Average Reward,Convergence Episode,Convergence Step,Convergence Time
949,-868.9720264283508,-273.0119692960315,-1,-1,-1
950,-646.6113621665459,-277.7632803215345,-1,-1,-1
951,-793.8743531327233,-277.3632990919347,-1,-1,-1
952,-430.6429386246225,-280.458907809931,-1,-1,-1
953,-696.6140601347663,-284.1625419208057,-1,-1,-1
954,-240.70603050571717,-285.27867363762635,-1,-1,-1
955,-385.8609973553381,-287.9062063090532,-1,-1,-1
956,-174.9265554797568,-289.1704322186599,-1,-1,-1
957,-269.83154008985235,-290.0561141901198,-1,-1,-1
958,-171.99270260522098,-290.7107806397196,-1,-1,-1
959,-57.9671827276006,-287.43716009616435,-1,-1,-1
960,-260.70444092129105,-286.4570637129106,-1,-1,-1
961,-217.82124713058676,-286.3546180495161,-1,-1,-1
962,-162.36748546085434,-281.9091043082983,-1,-1,-1
963,-196.0708034404484,-277.21847540482725,-1,-1,-1
964,-462.6128940428199,-278.03209454136197,-1,-1,-1
965,-129.10730110191122,-272.84694406348194,-1,-1,-1
966,-474.6354902989385,-271.420706361422,-1,-1,-1
967,-165.1013735175114,-268.6388657327108,-1,-1,-1
968,-233.62401905071553,-267.36544970380544,-1,-1,-1
969,-315.74397254615286,-267.9646318780205,-1,-1,-1
970,-160.86684123795723,-266.51335112985464,-1,-1,-1
971,-416.26708927119057,-268.4976469668105,-1,-1,-1
972,-213.24821406138398,-268.0730031534007,-1,-1,-1
973,-283.919703559769,-270.19914876793376,-1,-1,-1
974,-196.1777896944643,-269.06610289456114,-1,-1,-1
975,-117.14784424172981,-265.96438487988615,-1,-1,-1
976,-498.1617232197359,-268.9782795000431,-1,-1,-1
977,-175.34689424427557,-269.5870427918434,-1,-1,-1
978,-311.3546671309261,-270.97014435503183,-1,-1,-1
979,-424.4106230916965,-270.840305561595,-1,-1,-1
980,-139.2788471799405,-267.54182956595326,-1,-1,-1
981,-149.8150058357659,-266.16389329096313,-1,-1,-1
982,-803.2219150979281,-272.6234219732288,-1,-1,-1
983,-425.4522390068555,-272.41850404756934,-1,-1,-1
984,-260.0817268204247,-271.91772662494225,-1,-1,-1
985,-224.34944052649234,-272.0516968620897,-1,-1,-1
986,-339.61659278222464,-275.1692560727266,-1,-1,-1
987,-76.15937855403575,-273.08840199081345,-1,-1,-1
988,-139.57695790014972,-272.7564546729382,-1,-1,-1
989,-269.3131769636509,-270.73990352494684,-1,-1,-1
990,-429.9366144262723,-272.44197209009184,-1,-1,-1
991,-185.96897286034266,-273.78224617869114,-1,-1,-1
992,-276.8957191963776,-273.90554906544423,-1,-1,-1
993,-220.2341787006666,-274.2276096465303,-1,-1,-1
994,-83.6733940327988,-271.7728252237864,-1,-1,-1
995,-179.54671125145018,-271.2029937415679,-1,-1,-1
996,-344.93871416383774,-270.94225723030985,-1,-1,-1
997,-570.4811971322753,-273.6606264458101,-1,-1,-1
998,-322.9225840222288,-274.843948167719,-1,-1,-1
999,-300.4341976980081,-274.28007537788983,-1,-1,-1
1000,-178.90816245369444,-273.7615360468108,-1,-1,-1
1001,-592.4922664292789,-276.0670985658479,-1,-1,-1
1002,-205.37232448435952,-275.6922802567005,-1,-1,-1
1003,-598.6028856640471,-280.54211927499114,-1,-1,-1
1004,-527.1765729054275,-281.8308326417497,-1,-1,-1
1005,-296.01711982269967,-282.6283442419336,-1,-1,-1
1006,-305.1400615379049,-287.7210883674741,-1,-1,-1
1007,-249.03835429934168,-288.3178611843663,-1,-1,-1
1008,-42.88508187148137,-284.9893586154307,-1,-1,-1
1009,-494.37715131298825,-286.340207526554,-1,-1,-1
1010,-241.68306303597558,-285.0838037321856,-1,-1,-1
1011,-270.4168971294225,-286.74290279275726,-1,-1,-1
1012,-108.82173320949549,-280.84256345408875,-1,-1,-1
1013,-247.56774016374217,-281.58800149820087,-1,-1,-1
1014,-210.09677554847866,-282.23784947931546,-1,-1,-1
1015,-235.49760233876214,-280.4354021814639,-1,-1,-1
1016,-301.33575826591675,-281.85160089974727,-1,-1,-1
1017,-226.04110980421729,-280.8977835264263,-1,-1,-1
1018,-157.9325431179255,-279.0990079436783,-1,-1,-1
1019,-183.7063010865283,-276.34783399674967,-1,-1,-1
1020,250.63836199821714,-264.28308555152836,-1,-1,-1
1021,-266.8898661175515,-266.45119874165727,-1,-1,-1
1022,-47.74353955019137,-265.27232384819274,-1,-1,-1
1023,180.95257217617905,-262.4628223794732,-1,-1,-1
1024,-64.24620075929302,-258.4049326895054,-1,-1,-1
1025,-246.52139711860212,-256.2902632220769,-1,-1,-1
1026,-66.02689371492222,-250.11209437541726,-1,-1,-1
1027,-236.13871352400022,-250.99912201458662,-1,-1,-1
1028,-175.96844741246494,-250.04804775615597,-1,-1,-1
1029,-155.35665040235716,-252.42146363890916,-1,-1,-1
1030,-355.2972985744178,-255.52087764525538,-1,-1,-1
1031,-209.3712271903762,-254.28139564687285,-1,-1,-1
1032,-180.12390782339753,-253.00280880162828,-1,-1,-1
1033,-58.96136072863127,-249.59632901719874,-1,-1,-1
1034,101.39067424482903,-250.35976145763388,-1,-1,-1
1035,-234.521444845526,-254.46649614719357,-1,-1,-1
1036,167.0172040147032,-250.10758241840492,-1,-1,-1
1037,-195.03635586271292,-251.3159927063377,-1,-1,-1
1038,-199.35221666354335,-250.29796039500536,-1,-1,-1
1039,189.51005345024788,-247.5834496348387,-1,-1,-1
1040,4.2989981925443175,-245.7347817971445,-1,-1,-1
1041,-343.794850733652,-246.5681607449724,-1,-1,-1
1042,-214.89658425215475,-248.05553877595773,-1,-1,-1
1043,236.75153758507616,-243.04783350538384,-1,-1,-1
1044,-973.8715655809017,-249.6668539037579,-1,-1,-1
1045,199.79833755869083,-248.1893124823966,-1,-1,-1
1046,-147.45321534062043,-248.53854113506358,-1,-1,-1
1047,-331.88824624759945,-251.48492319467502,-1,-1,-1
1048,-421.76096095597234,-253.62560439326666,-1,-1,-1
1049,-387.94623386305466,-248.81534646761367,-1,-1,-1
1050,-510.2781072935867,-247.45201391888412,-1,-1,-1
1051,-273.75828560302466,-242.25085324358707,-1,-1,-1
1052,-378.6346135462253,-241.73076999280312,-1,-1,-1
1053,-261.2313702764463,-237.37694309421994,-1,-1,-1
1054,-523.1114952539388,-240.20099774170217,-1,-1,-1
1055,-423.8983501390286,-240.58137126953906,-1,-1,-1
1056,-216.49959037925908,-240.99710161853412,-1,-1,-1
1057,-112.1514819330433,-239.42030103696604,-1,-1,-1
1058,-343.88007190168685,-241.1391747299307,-1,-1,-1
1059,-350.2685832474694,-244.0621887351294,-1,-1,-1
1060,-395.6668247655449,-245.41181257357195,-1,-1,-1
1061,-108.701526609224,-244.3206153683583,-1,-1,-1
1062,0.9032948113957247,-242.68790756563578,-1,-1,-1
1063,-262.14914186492535,-243.3486909498806,-1,-1,-1
1064,-213.46609671445242,-240.85722297659686,-1,-1,-1
1065,-250.28341105776252,-242.0689840761554,-1,-1,-1
1066,214.70968586912636,-235.17553231447474,-1,-1,-1
1067,-410.77057890486844,-237.63222436834832,-1,-1,-1
1068,-409.77854269808415,-239.39376960482204,-1,-1,-1
1069,-216.37576397072246,-238.4000875190677,-1,-1,-1
1070,-367.4410206514433,-240.4658293132026,-1,-1,-1
1071,-355.5115568957451,-239.85827398944812,-1,-1,-1
1072,-192.14528754623132,-239.64724472429657,-1,-1,-1
1073,-155.18485707524735,-238.35989625945138,-1,-1,-1
1074,-264.5299888827124,-239.0434182513339,-1,-1,-1
1075,-16.516748197201565,-238.03710729088863,-1,-1,-1
1076,-544.4334135000897,-238.49982419369215,-1,-1,-1
1077,-213.86090068463014,-238.8849642580957,-1,-1,-1
1078,-202.99629562297255,-237.80138054301617,-1,-1,-1
1079,-729.678174161737,-240.8540560537166,-1,-1,-1
1080,-731.6388450979896,-246.7776560328971,-1,-1,-1
1081,-489.70283600304197,-250.17653433456985,-1,-1,-1
1082,-766.7582490084562,-249.81189767367508,-1,-1,-1
1083,-540.0014184807384,-250.9573894684139,-1,-1,-1
1084,-555.8030038240579,-253.91460223845024,-1,-1,-1
1085,-689.8479063574296,-258.56958689675963,-1,-1,-1
1086,-496.5569299056461,-260.13899026799385,-1,-1,-1
1087,-445.4935122929322,-263.83233160538276,-1,-1,-1
1088,-906.0342148784749,-271.49690417516604,-1,-1,-1
1089,-294.9050282175653,-271.75282268770525,-1,-1,-1
1090,-670.7100658390655,-274.16055720183317,-1,-1,-1
1091,-549.218274376483,-277.7930502169946,-1,-1,-1
1092,-792.8307531180102,-282.9524005562109,-1,-1,-1
1093,-646.4904999405528,-287.2149637686098,-1,-1,-1
1094,-873.757385837767,-295.11580368665943,-1,-1,-1
1095,-284.6948931069672,-296.1672855052146,-1,-1,-1
1096,-67.3796208878581,-293.39169457245487,-1,-1,-1
1097,-877.8643249612695,-296.46552585074477,-1,-1,-1
1098,-688.6845941665771,-300.1231459521882,-1,-1,-1
1099,-776.4947083928574,-304.8837510591367,-1,-1,-1
1100,-489.57456039923466,-307.9904150385921,-1,-1,-1
1101,-514.7018330731855,-307.21251070503115,-1,-1,-1
1102,-739.1380916173655,-312.5501683763612,-1,-1,-1
1103,-730.8840365166274,-313.872979884887,-1,-1,-1
1104,-692.2649672259049,-315.5238638280918,-1,-1,-1
1105,-416.11063952272116,-316.724799025092,-1,-1,-1
1106,-780.2110433013365,-321.47550884272636,-1,-1,-1
1107,-716.5715760446312,-326.1508410601793,-1,-1,-1
1108,-878.862982826631,-334.5106200697308,-1,-1,-1
1109,-715.5500209634673,-336.7223487662356,-1,-1,-1
1110,-669.5207651516135,-341.00072578739196,-1,-1,-1
1111,-682.3995155278087,-345.12055197137585,-1,-1,-1
1112,-753.2337753640898,-351.5646723929218,-1,-1,-1
1113,-658.1783958216731,-355.6707789495011,-1,-1,-1
1114,-648.8159649418579,-360.0579708434349,-1,-1,-1
1115,-467.24290568476266,-362.37542387689496,-1,-1,-1
1116,-289.77888274423833,-362.25985512167813,-1,-1,-1
1117,-384.37547746241484,-363.8431987982601,-1,-1,-1
1118,-233.67493459725074,-364.6006227130534,-1,-1,-1
1119,-794.5043664779432,-370.70860336696757,-1,-1,-1
1120,-98.33008382080305,-374.19828782515776,-1,-1,-1
1121,-36.98218145647137,-371.89921097854693,-1,-1,-1
1122,-257.396268905027,-373.99573827209525,-1,-1,-1
1123,-417.33991563414463,-379.97866315019854,-1,-1,-1
1124,-532.0605518524324,-384.6568066611299,-1,-1,-1
1125,-440.85317995951607,-386.600124489539,-1,-1,-1
1126,-488.7298650662059,-390.8271542030518,-1,-1,-1
1127,-57.670927665279706,-389.0424763444646,-1,-1,-1
1128,-335.03070399728847,-390.6330989103129,-1,-1,-1
1129,-263.75771798755534,-391.7171095861649,-1,-1,-1
1130,-790.0003470580497,-396.06414007100125,-1,-1,-1
1131,-737.3964598990602,-401.344392398088,-1,-1,-1
1132,-472.8679922380879,-404.27183324223483,-1,-1,-1
1133,-417.93198946222617,-407.8615395295708,-1,-1,-1
1134,-259.6393512344116,-411.4718397843633,-1,-1,-1
1135,-111.6663315504095,-410.24328865141206,-1,-1,-1
1136,-411.80337783540597,-416.03149446991324,-1,-1,-1
1137,-487.7748110860068,-418.95887902214616,-1,-1,-1
1138,-437.56626828762325,-421.3410195383869,-1,-1,-1
1139,-473.9790341214161,-427.97591041410357,-1,-1,-1
1140,-582.8386782785085,-433.8472871788141,-1,-1,-1
1141,-642.004673008379,-436.82938540156135,-1,-1,-1
1142,-32.860647760413684,-435.009026036644,-1,-1,-1
1143,-128.71923724708103,-438.6637337849654,-1,-1,-1
1144,-207.33500512257842,-430.9983681803822,-1,-1,-1
1145,-91.01163991248853,-433.90646795509406,-1,-1,-1
1146,-168.0360243166501,-434.1122960448543,-1,-1,-1
1147,-861.9118287269891,-439.4125318696482,-1,-1,-1
1148,-743.0587874425653,-442.62551013451406,-1,-1,-1
1149,-133.1616657025187,-440.07766445290866,-1,-1,-1
1150,-166.46019489142782,-436.6394853288871,-1,-1,-1
1151,5.776781915666209,-433.8441346537002,-1,-1,-1
1152,-533.5808868265948,-435.393597386504,-1,-1,-1
1153,-212.04383631766686,-434.9017220469161,-1,-1,-1
1154,-30.139402244239108,-429.9720011168192,-1,-1,-1
1155,-172.8691385408743,-427.4617090008376,-1,-1,-1
1156,-443.1913036804744,-429.72862613384973,-1,-1,-1
1157,-306.95330342487296,-431.6766443487681,-1,-1,-1
1158,-253.66432160308398,-430.774486845782,-1,-1,-1
1159,-370.6007629836444,-430.9778086431437,-1,-1,-1
1160,263.62043698873936,-424.3849360256009,-1,-1,-1
1161,-497.59207437986356,-428.27384150330727,-1,-1,-1
1162,-307.44507482629757,-431.3573251996842,-1,-1,-1
1163,-472.43823843672857,-433.46021616540224,-1,-1,-1
1164,-298.08415951778017,-434.3063967934355,-1,-1,-1
1165,-87.42952882761757,-432.6778579711341,-1,-1,-1
1166,-327.5227093631969,-438.1001819234573,-1,-1,-1
1167,-326.8854674904195,-437.26133080931277,-1,-1,-1
1168,45.17493590269832,-432.71179602330494,-1,-1,-1
1169,-131.39799320621222,-431.8620183156599,-1,-1,-1
1170,-136.8514263496889,-429.55612237264233,-1,-1,-1
1171,-11.526476720211491,-426.1162715708869,-1,-1,-1
1172,-27.836224996861063,-424.4731809453933,-1,-1,-1
1173,-178.7742900470829,-424.7090752751117,-1,-1,-1
1174,-467.8505518888417,-426.74228090517295,-1,-1,-1
1175,-653.7678118359926,-433.11479154156086,-1,-1,-1
1176,-335.3840330949205,-431.02429773750913,-1,-1,-1
1177,-466.40588886602177,-433.549747619323,-1,-1,-1
1178,-335.62361048791377,-434.8760207679724,-1,-1,-1
1179,-284.0510565587642,-430.4197495919427,-1,-1,-1
1180,-392.33852783397174,-427.0267464193025,-1,-1,-1
1181,-396.51471101008127,-426.09486516937295,-1,-1,-1
1182,-240.63040942820373,-420.8335867735704,-1,-1,-1
1183,-215.05888850699313,-417.58416147383303,-1,-1,-1
1184,-99.6081132419661,-413.0222125680121,-1,-1,-1
1185,-525.2844654650306,-411.37657815908807,-1,-1,-1
1186,-203.2241304307755,-408.4432501643394,-1,-1,-1
1187,-562.2581710974895,-409.6108967523849,-1,-1,-1
1188,-224.94596209438896,-402.80001422454404,-1,-1,-1
1189,-254.21553061776896,-402.39311924854616,-1,-1,-1
1190,-436.351152988902,-400.0495301200445,-1,-1,-1
1191,-732.8799247456687,-401.88614662373635,-1,-1,-1
1192,-289.6062413391145,-396.85390150594736,-1,-1,-1
1193,-81.83952156323348,-391.2073917221741,-1,-1,-1
1194,-271.82269396071104,-385.1880448034036,-1,-1,-1
1195,-595.3617279357547,-388.29471315169155,-1,-1,-1
1196,-339.32664885195413,-391.01418343133247,-1,-1,-1
1197,-268.79604061982934,-384.92350058791817,-1,-1,-1
1198,-517.9752139749669,-383.2164067860021,-1,-1,-1
1199,-273.4769441175661,-378.1862291432492,-1,-1,-1
1200,-645.7925699190137,-379.748409238447,-1,-1,-1
1201,-710.6687181922609,-381.7080780896377,-1,-1,-1
1202,-247.67832264817258,-376.79348039994585,-1,-1,-1
1203,-742.1664418308005,-376.9063044530875,-1,-1,-1
1204,-284.2145151157561,-372.82579993198596,-1,-1,-1
1205,-712.405449958139,-375.7887480363401,-1,-1,-1
1206,-730.7952432542036,-375.29459003586874,-1,-1,-1
1207,-445.58605427913324,-372.58473481821375,-1,-1,-1
1208,-752.4590629102331,-371.32069561904973,-1,-1,-1
1209,-549.1247704630246,-369.6564431140453,-1,-1,-1
1210,-630.3106701654491,-369.26434216418363,-1,-1,-1
1211,-765.2012919392831,-370.0923599282983,-1,-1,-1
1212,-110.72005119889403,-363.6672226866464,-1,-1,-1
1213,-251.20068335228416,-359.5974455619525,-1,-1,-1
1214,-112.12739363104204,-354.23055984884434,-1,-1,-1
1215,-44.19412458988021,-350.0000720378955,-1,-1,-1
1216,-640.0888144025021,-353.5031713544781,-1,-1,-1
1217,-750.4404927812977,-357.163821507667,-1,-1,-1
1218,-327.3136676041745,-358.10020883773626,-1,-1,-1
1219,-802.588123473843,-358.18104640769525,-1,-1,-1
1220,-67.86958432625623,-357.87644141274984,-1,-1,-1
1221,-214.901461696338,-359.65563421514855,-1,-1,-1
1222,-259.1169773737852,-359.67284129983614,-1,-1,-1
1223,-94.13401327147251,-356.4407822762095,-1,-1,-1
1224,-101.33120000724685,-352.13348875775756,-1,-1,-1
1225,-180.61951538110097,-349.5311521119735,-1,-1,-1
1226,-279.53707440993935,-347.4392242054109,-1,-1,-1
1227,-223.79156076133359,-349.10043053637133,-1,-1,-1
1228,-304.55666744486075,-348.79569017084714,-1,-1,-1
1229,-529.370851487596,-351.45182150584753,-1,-1,-1
1230,-146.34340088371383,-345.0152520441042,-1,-1,-1
1231,-113.66401885848477,-338.77792763369854,-1,-1,-1
1232,-160.238855479907,-335.6516362661166,-1,-1,-1
1233,-182.8178533751399,-333.3004949052458,-1,-1,-1
1234,-165.295979095038,-332.35706118385207,-1,-1,-1
1235,-372.1835882170967,-334.96223375051903,-1,-1,-1
1236,-381.83444097476513,-334.6625443819126,-1,-1,-1
1237,-96.5668689022191,-330.7504649600746,-1,-1,-1
1238,-423.9283481879884,-330.6140857590783,-1,-1,-1
1239,-754.8258550317074,-333.42255396818115,-1,-1,-1
1240,-603.7088001979298,-333.6312551873754,-1,-1,-1
1241,-978.994269937185,-337.00115115666347,-1,-1,-1
1242,-141.24467733264453,-338.08499145238574,-1,-1,-1
1243,-393.8752978654248,-340.73655205856915,-1,-1,-1
1244,-386.87522102766263,-342.53195421762,-1,-1,-1
1245,-83.57561430280455,-342.45759396152323,-1,-1,-1
1246,-513.7192898536345,-345.9144266168931,-1,-1,-1
1247,-239.2412850768365,-339.6877211803916,-1,-1,-1
1248,-179.36216954967068,-334.0507550014627,-1,-1,-1
1249,-151.3566738353335,-334.2327050827908,-1,-1,-1
1250,-216.0786131489273,-334.72888926536575,-1,-1,-1
1251,-184.9153641963996,-336.6358107264864,-1,-1,-1
1252,-200.7202674882865,-333.3072045331033,-1,-1,-1
1253,-161.84774237784228,-332.8052435937051,-1,-1,-1
1254,-121.45265070181215,-333.71837607828076,-1,-1,-1
1255,-41.281776579979024,-332.4025024586718,-1,-1,-1
1256,-394.32279556795976,-331.9138173775467,-1,-1,-1
1257,-224.77643811540173,-331.092048724452,-1,-1,-1
1258,-243.0061867865054,-330.98546737628624,-1,-1,-1
1259,-137.58716280563544,-328.65533137450615,-1,-1,-1
1260,-169.9940720614913,-332.99147646500836,-1,-1,-1
1261,-164.7699176768951,-329.6632548979787,-1,-1,-1
1262,-132.5108945912216,-327.91391309562795,-1,-1,-1
1263,-196.82463001356192,-325.15777701139626,-1,-1,-1
1264,-299.6780512724614,-325.1737159289431,-1,-1,-1
1265,-314.1269807156768,-327.4406904478236,-1,-1,-1
1266,-257.7942021565957,-326.7434053757577,-1,-1,-1
1267,-63.37519731352858,-324.1083026739887,-1,-1,-1
1268,-109.01635117178351,-325.6502155447335,-1,-1,-1
1269,-278.7658303473951,-327.12389391614533,-1,-1,-1
1270,-301.2668206487803,-328.7680478591363,-1,-1,-1
1271,-130.3253648354708,-329.95603674028894,-1,-1,-1
1272,-116.29196750365605,-330.84059416535683,-1,-1,-1
1273,-312.0330839696212,-332.17318210458217,-1,-1,-1
1274,-109.06224935215135,-328.58529907921525,-1,-1,-1
1275,-38.11938282189419,-322.4288147890743,-1,-1,-1
1276,-327.69660174360195,-322.3519404755611,-1,-1,-1
1277,-55.250207325230086,-318.24038366015316,-1,-1,-1
1278,-21.018360392711898,-315.09433115920115,-1,-1,-1
1279,-287.94715479628894,-315.13329214157636,-1,-1,-1
1280,-52.08826869316896,-311.7307895501683,-1,-1,-1
1281,266.46153082982005,-305.10102713176934,-1,-1,-1
1282,-186.29441004393323,-304.55766713792656,-1,-1,-1
1283,-97.47367541508525,-303.38181500700745,-1,-1,-1
1284,206.47154463136957,-300.3210184282741,-1,-1,-1
1285,-245.53383443638563,-297.52351211798765,-1,-1,-1
1286,-1088.9300161838128,-306.38057097551797,-1,-1,-1
1287,-549.0071841714552,-306.2480611062577,-1,-1,-1
1288,-716.73857962162,-311.16598728153,-1,-1,-1
1289,-608.444162866048,-314.70827360401285,-1,-1,-1
1290,-568.8283531365307,-316.03304560548906,-1,-1,-1
1291,-428.6365482954942,-312.9906118409873,-1,-1,-1
1292,-510.89811197972637,-315.2035305473935,-1,-1,-1
1293,-578.8916611053328,-320.17405194281446,-1,-1,-1
1294,-269.38356736120437,-320.1496606768194,-1,-1,-1
1295,-191.29416373777357,-316.1089850348395,-1,-1,-1
1296,-263.64946693999354,-315.35221321572,-1,-1,-1
1297,-331.00097220366087,-315.9742625315582,-1,-1,-1
1298,-259.78432117936353,-313.39235360360215,-1,-1,-1
1299,-345.6886539413345,-314.1144707018399,-1,-1,-1
1300,-249.4156210911935,-310.1507012135617,-1,-1,-1
1301,-251.3504817995209,-305.5575188496343,-1,-1,-1
1302,-1059.2947734823845,-313.67368335797636,-1,-1,-1
1303,-446.38630407350695,-310.7158819804034,-1,-1,-1
1304,-453.5216295454394,-312.4089531247003,-1,-1,-1
1305,-531.6991554786847,-310.60189017990575,-1,-1,-1
1306,-462.1400331496924,-307.91533807886066,-1,-1,-1
1307,-661.9627845001229,-310.0791053810706,-1,-1,-1
1308,-532.1969332649031,-307.87648408461723,-1,-1,-1
1309,-527.7185324363141,-307.66242170435015,-1,-1,-1
1310,-119.02965858190413,-302.54961158851484,-1,-1,-1
1311,-569.9034733581601,-300.59663340270356,-1,-1,-1
1312,-440.7192306181951,-303.8966251968966,-1,-1,-1
1313,-290.0034276186177,-304.2846526395599,-1,-1,-1
1314,-494.6440861715166,-308.10981956496465,-1,-1,-1
1315,-179.350579717136,-309.4613841162372,-1,-1,-1
1316,-671.1886541120616,-309.7723825133329,-1,-1,-1
1317,-205.8786401366292,-304.3267639868862,-1,-1,-1
1318,-404.2860555217975,-305.09648786606243,-1,-1,-1
1319,-259.1239536218709,-299.6618461675427,-1,-1,-1
1320,-686.476982928255,-305.8479201535627,-1,-1,-1
1321,-515.9777501745016,-308.85868303834434,-1,-1,-1
1322,-254.50385769935826,-308.81255184160005,-1,-1,-1
1323,-221.83685740148832,-310.0895802829002,-1,-1,-1
1324,-231.76884193914955,-311.3939567022192,-1,-1,-1
1325,-560.9796011146352,-315.1975575595546,-1,-1,-1
1326,-174.23071559138725,-314.14449397136906,-1,-1,-1
1327,-345.6572234028174,-315.3631505977839,-1,-1,-1
1328,-141.65150927881763,-313.7340990161234,-1,-1,-1
1329,-692.6355849943166,-315.3667463511906,-1,-1,-1
1330,-187.88422681931226,-315.7821546105466,-1,-1,-1
1331,-400.01687643523195,-318.6456831863141,-1,-1,-1
1332,-335.16466087355354,-320.39494124025055,-1,-1,-1
1333,-398.365272769855,-322.5504154341977,-1,-1,-1
1334,-377.9651636765404,-324.6771072800127,-1,-1,-1
1335,-90.27646700722698,-321.85803606791404,-1,-1,-1
1336,-437.2331441861364,-322.41202310002774,-1,-1,-1
1337,-131.13076755438215,-322.7576620865494,-1,-1,-1
1338,-713.3461975015597,-325.65184057968514,-1,-1,-1
1339,-101.87178453907998,-319.1222998747589,-1,-1,-1
1340,-222.33302945016925,-315.30854216728125,-1,-1,-1
1341,-88.27922038085146,-306.40139167171793,-1,-1,-1
1342,-723.8408980927255,-312.22735387931874,-1,-1,-1
1343,-104.13547224436665,-309.32995562310816,-1,-1,-1
1344,-275.31131644174957,-308.214316577249,-1,-1,-1
1345,-325.2582302484715,-310.63114273670567,-1,-1,-1
1346,-564.544621600045,-311.1393960541698,-1,-1,-1
1347,-215.52034644223136,-310.9021866678237,-1,-1,-1
1348,-149.13499262844354,-310.5999148986114,-1,-1,-1
1349,-303.32692098031515,-312.11961737006123,-1,-1,-1
1350,-478.73670314717606,-314.7461982700438,-1,-1,-1
1351,-529.5572849986884,-318.19261747806667,-1,-1,-1
1352,-123.18485520378157,-317.4172633552216,-1,-1,-1
1353,-630.6691460350038,-322.1054773917933,-1,-1,-1
1354,-44.05873084557142,-321.33153819323087,-1,-1,-1
1355,-136.04450943694636,-322.2791655218005,-1,-1,-1
1356,-817.631152204476,-326.5122490881657,-1,-1,-1
1357,-193.9307414025514,-326.2037921210371,-1,-1,-1
1358,-113.99464686165622,-324.9136767217886,-1,-1,-1
1359,-102.86965762988358,-324.5665016700311,-1,-1,-1
1360,-326.8288453709246,-326.13484940312543,-1,-1,-1
1361,-226.01739392691474,-326.7473241656256,-1,-1,-1
1362,-904.0823815079764,-334.46303903479316,-1,-1,-1
1363,-210.44375011741988,-334.5992302358317,-1,-1,-1
1364,-309.0310642820515,-334.69276036592765,-1,-1,-1
1365,-297.54611079960125,-334.52695166676693,-1,-1,-1
1366,-451.15452885479027,-336.4605549337489,-1,-1,-1
1367,-247.49385153789652,-338.3017414759925,-1,-1,-1
1368,-291.57092944774126,-340.1272872587521,-1,-1,-1
1369,-308.72182123659627,-340.4268471676441,-1,-1,-1
1370,-268.11678619221556,-340.09534682307844,-1,-1,-1
1371,-245.0916044563203,-341.243009219287,-1,-1,-1
1372,-62.01280179414382,-340.7002175621918,-1,-1,-1
1373,-801.2164395202127,-345.5920511176977,-1,-1,-1
1374,-280.0529488664101,-347.3019581128403,-1,-1,-1
1375,-166.28599145815798,-348.5836241992029,-1,-1,-1
1376,-211.2068593243631,-347.4187267750105,-1,-1,-1
1377,-154.69528655077187,-348.4131775672659,-1,-1,-1
1378,-263.3258364493986,-350.83625232783277,-1,-1,-1
1379,-139.26101671293728,-349.3493909469993,-1,-1,-1
1380,-59.85786337772606,-349.42708689384483,-1,-1,-1
1381,-265.7693328250865,-354.74939553039394,-1,-1,-1
1382,-60.340429261261484,-353.4898557225672,-1,-1,-1
1383,-233.41731447138486,-354.8492921131302,-1,-1,-1
1384,-232.47956907302733,-359.23880325017416,-1,-1,-1
1385,-190.23112224077818,-358.68577612821804,-1,-1,-1
1386,-286.5032379489395,-350.6615083458693,-1,-1,-1
1387,-156.78380756698402,-346.7392745798247,-1,-1,-1
1388,-123.71895125789565,-340.8090782961874,-1,-1,-1
1389,-32.81419037173323,-335.0527785712443,-1,-1,-1
1390,-61.187793260136246,-329.9763729724803,-1,-1,-1
1391,-213.92557222123963,-327.8292632117377,-1,-1,-1
1392,-169.55590753977032,-324.41584116733816,-1,-1,-1
1393,-340.1530353258837,-322.02845490954365,-1,-1,-1
1394,-796.0666816929769,-327.2952860528614,-1,-1,-1
1395,-455.91542318080474,-329.94149864729167,-1,-1,-1
1396,-323.5331868865642,-330.5403358467574,-1,-1,-1
1397,-181.7860932772219,-329.04818705749295,-1,-1,-1
1398,-222.50355147658416,-328.67537936046523,-1,-1,-1
1399,-249.0376015689466,-327.7088688367413,-1,-1,-1
1400,-57.30979529389798,-325.7878105787684,-1,-1,-1
1401,-484.84818025767174,-328.1227875633499,-1,-1,-1
1402,-362.6006168631934,-321.15584599715805,-1,-1,-1
1403,-293.6623526508677,-319.6286064829317,-1,-1,-1
1404,-283.67366618762276,-317.9301268493535,-1,-1,-1
1405,-268.0585114091512,-315.2937204086582,-1,-1,-1
1406,-200.19518221896448,-312.6742718993509,-1,-1,-1
1407,-197.1840250783484,-308.0264843051332,-1,-1,-1
1408,-92.45847738165175,-303.62909974630065,-1,-1,-1
1409,-279.6563526400276,-301.1484779483378,-1,-1,-1
1410,-611.7366177487334,-306.07554754000614,-1,-1,-1
1411,-284.65270475112624,-303.22303985393586,-1,-1,-1
1412,-729.33892812846,-306.1092368290385,-1,-1,-1
1413,-112.72233091141828,-304.3364258619665,-1,-1,-1
1414,-399.442056232325,-303.38440556257456,-1,-1,-1
